customer_id,prob,default
103107,0.82,1
103108,0.87,1
103109,0.42,1
103110,0.73,1
103111,0.93,1
103112,0.93,1
103113,0.87,1
103114,0.74,1
103115,0.24,0
103116,0.31,1
103117,0.76,1
103118,0.34,1
103119,0.52,1
103120,0.3,1
103121,0.55,1
103122,0.78,1
103123,0.71,1
103124,0.91,1
103125,0.8,1
103126,0.82,1
103127,0.98,1
103128,0.74,1
103129,0.87,1
103130,0.71,1
103131,0.87,1
103132,0.92,1
103133,0.18,0
103134,0.51,1
103135,0.45,1
103136,0.75,1
103137,0.45,1
103138,0.63,1
103139,0.8,1
103140,0.96,1
103141,0.84,1
103142,0.27,1
103143,0.84,1
103144,0.48,1
103145,0.81,1
103146,0.9,1
103147,0.57,1
103148,0.35,1
103149,0.54,1
103150,0.79,1
103151,0.53,1
103152,0.96,1
103153,0.35,1
103154,0.44,1
103155,0.81,1
103156,0.25,0
103157,0.66,1
103158,0.84,1
103159,0.64,1
103160,0.78,1
103161,0.79,1
103162,0.98,1
103163,0.63,1
103164,0.59,1
103165,0.82,1
103166,0.9,1
103167,0.47,1
103168,0.5,1
103169,0.65,1
103170,0.43,1
103171,0.31,1
103172,0.77,1
103173,0.73,1
103174,0.89,1
103175,0.63,1
103176,0.94,1
103177,0.77,1
103178,0.53,1
103179,1.0,1
103180,0.95,1
103181,0.5,1
103182,0.78,1
103183,0.9,1
103184,0.72,1
103185,0.58,1
103186,0.45,1
103187,0.99,1
103188,0.56,1
103189,0.63,1
103190,0.84,1
103191,0.67,1
103192,0.52,1
103193,0.73,1
103194,0.85,1
103195,0.86,1
103196,0.91,1
103197,0.47,1
103198,0.55,1
103199,0.25,0
103200,0.56,1
103201,0.43,1
103202,0.57,1
103203,0.4,1
103204,0.33,1
103205,0.5,1
103206,0.8,1
103207,0.91,1
103208,0.9,1
103209,0.63,1
103210,0.78,1
103211,0.4,1
103212,1.0,1
103213,0.36,1
103214,0.79,1
103215,0.73,1
103216,1.0,1
103217,0.73,1
103218,0.89,1
103219,0.51,1
103220,0.57,1
103221,0.61,1
103222,0.74,1
103223,0.85,1
103224,0.63,1
103225,0.67,1
103226,0.84,1
103227,0.68,1
103228,0.68,1
103229,0.82,1
103230,0.71,1
103231,0.9,1
103232,0.71,1
103233,0.87,1
103234,0.16,0
103235,0.78,1
103236,0.53,1
103237,0.39,1
103238,0.79,1
103239,0.73,1
103240,0.64,1
103241,0.8,1
103242,0.71,1
103243,0.85,1
103244,0.79,1
103245,0.39,1
103246,0.93,1
103247,0.39,1
103248,0.99,1
103249,0.86,1
103250,0.9,1
103251,0.21,0
103252,0.47,1
103253,0.93,1
103254,0.87,1
103255,0.53,1
103256,0.79,1
103257,0.52,1
103258,0.79,1
103259,0.7,1
103260,0.41,1
103261,0.34,1
103262,0.89,1
103263,0.85,1
103264,0.83,1
103265,0.7,1
103266,0.45,1
103267,0.9,1
103268,0.5,1
103269,0.65,1
103270,0.94,1
103271,0.62,1
103272,0.37,1
103273,0.39,1
103274,0.98,1
103275,0.7,1
103276,0.75,1
103277,0.97,1
103278,0.8,1
103279,0.54,1
103280,0.37,1
103281,0.47,1
103282,0.37,1
103283,0.35,1
103284,0.51,1
103285,0.33,1
103286,0.8,1
103287,0.63,1
103288,0.94,1
103289,0.87,1
103290,1.0,1
103291,0.74,1
103292,0.87,1
103293,0.53,1
103294,0.91,1
103295,0.44,1
103296,0.41,1
103297,0.76,1
103298,0.59,1
103299,0.8,1
103300,0.59,1
103301,0.33,1
103302,0.71,1
103303,0.51,1
103304,0.14,0
103305,0.85,1
103306,0.23,0
103307,0.85,1
103308,0.25,0
103309,0.9,1
103310,0.97,1
103311,0.62,1
103312,0.81,1
103313,0.2,0
103314,0.44,1
103315,0.53,1
103316,0.97,1
103317,0.85,1
103318,0.91,1
103319,0.83,1
103320,0.83,1
103321,0.65,1
103322,0.51,1
103323,0.54,1
103324,0.6,1
103325,0.3,1
103326,0.67,1
103327,0.62,1
103328,0.91,1
103329,0.37,1
103330,0.83,1
103331,0.39,1
103332,0.79,1
103333,0.61,1
103334,0.74,1
103335,0.61,1
103336,0.15,0
103337,0.6,1
103338,0.94,1
103339,0.89,1
103340,0.87,1
103341,0.42,1
103342,0.6,1
103343,0.99,1
103344,0.91,1
103345,0.46,1
103346,0.82,1
103347,0.75,1
103348,0.95,1
103349,0.85,1
103350,0.72,1
103351,0.29,1
103352,0.74,1
103353,0.47,1
103354,0.66,1
103355,0.75,1
103356,0.9,1
103357,0.53,1
103358,0.88,1
103359,0.43,1
103360,0.57,1
103361,0.41,1
103362,1.0,1
103363,0.84,1
103364,0.73,1
103365,0.7,1
103366,0.78,1
103367,0.85,1
103368,0.2,0
103369,0.77,1
103370,0.85,1
103371,0.79,1
103372,0.39,1
103373,0.88,1
103374,0.93,1
103375,0.99,1
103376,0.49,1
103377,0.97,1
103378,0.45,1
103379,0.73,1
103380,0.86,1
103381,0.66,1
103382,0.82,1
103383,0.64,1
103384,0.62,1
103385,0.95,1
103386,0.19,0
103387,0.61,1
103388,0.87,1
103389,0.69,1
103390,0.84,1
103391,0.69,1
103392,0.31,1
103393,0.31,1
103394,0.49,1
103395,0.77,1
103396,0.71,1
103397,0.88,1
103398,0.79,1
103399,0.91,1
103400,0.91,1
103401,0.36,1
103402,0.53,1
103403,0.91,1
103404,0.51,1
103405,0.32,1
103406,0.43,1
103407,0.89,1
103408,0.7,1
103409,0.76,1
103410,0.2,0
103411,0.57,1
103412,0.71,1
103413,0.18,0
103414,0.62,1
103415,0.84,1
103416,0.75,1
103417,0.82,1
103418,0.71,1
103419,0.46,1
103420,0.46,1
103421,0.53,1
103422,0.8,1
103423,0.38,1
103424,0.99,1
103425,0.9,1
103426,0.73,1
103427,0.97,1
103428,0.48,1
103429,0.57,1
103430,0.48,1
103431,1.0,1
103432,0.5,1
103433,0.93,1
103434,0.27,1
103435,0.5,1
103436,0.9,1
103437,0.78,1
103438,0.83,1
103439,0.45,1
103440,0.8,1
103441,0.55,1
103442,0.64,1
103443,0.43,1
103444,0.33,1
103445,0.83,1
103446,0.4,1
103447,0.78,1
103448,0.61,1
103449,0.26,1
103450,0.39,1
103451,0.89,1
103452,0.82,1
103453,0.75,1
103454,0.86,1
103455,0.8,1
103456,0.71,1
103457,0.32,1
103458,0.83,1
103459,0.1,0
103460,0.89,1
103461,0.49,1
103462,0.31,1
103463,0.73,1
103464,0.12,0
103465,0.56,1
103466,0.78,1
103467,0.71,1
103468,0.73,1
103469,0.87,1
103470,0.62,1
103471,0.95,1
103472,0.36,1
103473,0.98,1
103474,0.48,1
103475,0.79,1
103476,0.83,1
103477,0.63,1
103478,0.75,1
103479,0.4,1
103480,0.39,1
103481,0.7,1
103482,0.98,1
103483,0.77,1
103484,0.66,1
103485,0.54,1
103486,0.42,1
103487,0.95,1
103488,0.87,1
103489,0.76,1
103490,0.71,1
103491,0.66,1
103492,0.94,1
103493,0.6,1
103494,0.95,1
103495,0.4,1
103496,0.77,1
103497,0.83,1
103498,0.6,1
103499,0.94,1
103500,0.97,1
103501,0.92,1
103502,0.75,1
103503,0.72,1
103504,0.56,1
103505,0.55,1
103506,0.45,1
103507,0.41,1
103508,0.96,1
103509,0.67,1
103510,0.85,1
103511,0.39,1
103512,0.34,1
103513,0.85,1
103514,0.98,1
103515,0.92,1
103516,0.97,1
103517,0.56,1
103518,0.41,1
103519,0.63,1
103520,0.39,1
103521,0.86,1
103522,0.49,1
103523,0.89,1
103524,0.78,1
103525,0.35,1
103526,0.84,1
103527,0.57,1
103528,0.77,1
103529,0.53,1
103530,0.37,1
103531,0.45,1
103532,0.37,1
103533,0.76,1
103534,0.21,0
103535,0.69,1
103536,0.97,1
103537,0.44,1
103538,0.89,1
103539,0.54,1
103540,0.77,1
103541,0.41,1
103542,0.51,1
103543,0.98,1
103544,0.94,1
103545,0.47,1
103546,0.42,1
103547,0.63,1
103548,0.5,1
103549,0.56,1
103550,0.54,1
103551,0.79,1
103552,0.44,1
103553,0.74,1
103554,0.84,1
103555,0.86,1
103556,0.69,1
103557,0.97,1
103558,0.33,1
103559,0.85,1
103560,0.65,1
103561,0.54,1
103562,0.78,1
103563,0.96,1
103564,0.47,1
103565,0.54,1
103566,0.72,1
103567,0.51,1
103568,0.73,1
103569,0.97,1
103570,0.88,1
103571,0.67,1
103572,0.9,1
103573,0.59,1
103574,0.27,1
103575,0.71,1
103576,0.47,1
103577,0.98,1
103578,0.77,1
103579,0.35,1
103580,0.67,1
103581,0.39,1
103582,0.55,1
103583,0.42,1
103584,0.69,1
103585,0.88,1
103586,0.19,0
103587,0.6,1
103588,0.62,1
103589,0.42,1
103590,0.66,1
103591,0.33,1
103592,0.52,1
103593,0.82,1
103594,0.98,1
103595,0.64,1
103596,0.69,1
103597,0.53,1
103598,0.6,1
103599,0.86,1
103600,0.75,1
103601,0.73,1
103602,0.93,1
103603,0.43,1
103604,0.73,1
103605,0.58,1
103606,0.57,1
103607,0.33,1
103608,0.84,1
103609,0.87,1
103610,0.66,1
103611,0.8,1
103612,0.69,1
103613,0.67,1
103614,0.28,1
103615,0.52,1
103616,0.68,1
103617,0.8,1
103618,0.7,1
103619,0.64,1
103620,0.56,1
103621,0.82,1
103622,0.42,1
103623,0.85,1
103624,0.91,1
103625,0.22,0
103626,0.77,1
103627,0.75,1
103628,0.83,1
103629,0.8,1
103630,0.56,1
103631,0.63,1
103632,0.4,1
103633,0.58,1
103634,0.66,1
103635,0.98,1
103636,0.7,1
103637,0.98,1
103638,0.91,1
103639,0.52,1
103640,0.34,1
103641,0.45,1
103642,0.59,1
103643,0.26,1
103644,0.55,1
103645,0.47,1
103646,0.68,1
103647,0.38,1
103648,0.77,1
103649,0.83,1
103650,0.54,1
103651,0.36,1
103652,0.5,1
103653,0.47,1
103654,0.32,1
103655,0.82,1
103656,0.32,1
103657,0.82,1
103658,0.94,1
103659,0.79,1
103660,0.4,1
103661,0.4,1
103662,0.79,1
103663,0.67,1
103664,0.87,1
103665,0.82,1
103666,0.93,1
103667,0.8,1
103668,0.22,0
103669,0.63,1
103670,0.52,1
103671,0.89,1
103672,0.91,1
103673,0.69,1
103674,0.58,1
103675,0.96,1
103676,0.75,1
103677,0.83,1
103678,0.57,1
103679,0.77,1
103680,0.6,1
103681,0.92,1
103682,0.61,1
103683,0.33,1
103684,0.82,1
103685,0.39,1
103686,0.93,1
103687,0.72,1
103688,0.45,1
103689,0.3,1
103690,0.51,1
103691,0.86,1
103692,0.82,1
103693,0.66,1
103694,0.88,1
103695,0.64,1
103696,0.88,1
103697,0.71,1
103698,0.68,1
103699,0.77,1
103700,0.76,1
103701,0.74,1
103702,0.88,1
103703,0.62,1
103704,0.97,1
103705,0.82,1
103706,0.78,1
103707,1.0,1
103708,0.67,1
103709,0.72,1
103710,0.53,1
103711,0.44,1
103712,0.72,1
103713,0.36,1
103714,0.62,1
103715,0.17,0
103716,0.53,1
103717,0.66,1
103718,0.9,1
103719,0.77,1
103720,0.94,1
103721,0.23,0
103722,0.88,1
103723,0.58,1
103724,0.32,1
103725,0.58,1
103726,0.89,1
103727,0.18,0
103728,0.91,1
103729,0.92,1
103730,0.97,1
103731,0.79,1
103732,0.46,1
103733,0.73,1
103734,0.67,1
103735,0.53,1
103736,0.75,1
103737,0.55,1
103738,0.67,1
103739,0.17,0
103740,0.72,1
103741,0.7,1
103742,0.98,1
103743,0.54,1
103744,0.36,1
103745,0.35,1
103746,0.94,1
103747,0.75,1
103748,0.72,1
103749,0.21,0
103750,0.74,1
103751,0.46,1
103752,0.39,1
103753,0.34,1
103754,0.71,1
103755,0.82,1
103756,0.56,1
103757,0.54,1
103758,0.4,1
103759,0.41,1
103760,0.29,1
103761,0.8,1
103762,0.28,1
103763,0.92,1
103764,0.56,1
103765,0.77,1
103766,0.35,1
103767,0.62,1
103768,0.77,1
103769,0.86,1
103770,0.39,1
103771,0.57,1
103772,0.87,1
103773,0.96,1
103774,0.93,1
103775,0.68,1
103776,0.76,1
103777,0.88,1
103778,0.49,1
103779,0.48,1
103780,0.99,1
103781,0.96,1
103782,0.8,1
103783,0.35,1
103784,0.34,1
103785,0.56,1
103786,0.55,1
103787,0.75,1
103788,0.65,1
103789,0.16,0
103790,0.8,1
103791,0.5,1
103792,0.32,1
103793,0.89,1
103794,0.63,1
103795,0.75,1
103796,0.66,1
103797,0.85,1
103798,0.19,0
103799,0.69,1
103800,0.6,1
103801,0.85,1
103802,0.84,1
103803,0.68,1
103804,0.84,1
103805,0.75,1
103806,0.84,1
103807,0.54,1
103808,0.91,1
103809,0.93,1
103810,0.94,1
103811,0.38,1
103812,0.99,1
103813,0.3,1
103814,0.36,1
103815,0.55,1
103816,0.59,1
103817,0.75,1
103818,0.8,1
103819,0.71,1
103820,0.56,1
103821,0.18,0
103822,0.71,1
103823,0.41,1
103824,0.88,1
103825,0.45,1
103826,0.43,1
103827,0.94,1
103828,0.79,1
103829,0.63,1
103830,0.61,1
103831,0.7,1
103832,0.63,1
103833,0.22,0
103834,0.43,1
103835,0.76,1
103836,0.33,1
103837,0.6,1
103838,0.63,1
103839,0.75,1
103840,0.45,1
103841,0.8,1
103842,0.83,1
103843,0.83,1
103844,0.66,1
103845,0.28,1
103846,0.46,1
103847,0.33,1
103848,0.42,1
103849,0.76,1
103850,0.76,1
103851,0.42,1
103852,0.49,1
103853,0.5,1
103854,0.8,1
103855,0.58,1
103856,0.86,1
103857,0.15,0
103858,0.33,1
103859,0.37,1
103860,0.94,1
103861,0.37,1
103862,0.24,0
103863,0.67,1
103864,0.37,1
103865,0.51,1
103866,0.79,1
103867,0.37,1
103868,0.83,1
103869,0.79,1
103870,0.69,1
103871,0.3,1
103872,0.59,1
103873,0.71,1
103874,0.84,1
103875,0.85,1
103876,0.86,1
103877,0.45,1
103878,0.86,1
103879,0.65,1
103880,0.65,1
103881,0.67,1
103882,0.7,1
103883,0.94,1
103884,0.74,1
103885,0.76,1
103886,0.27,1
103887,0.91,1
103888,0.58,1
103889,1.0,1
103890,0.43,1
103891,0.16,0
103892,0.29,1
103893,0.81,1
103894,0.71,1
103895,0.63,1
103896,0.76,1
103897,0.46,1
103898,0.83,1
103899,0.77,1
103900,0.5,1
103901,0.64,1
103902,0.48,1
103903,0.47,1
103904,0.93,1
103905,0.93,1
103906,0.69,1
103907,0.8,1
103908,0.67,1
103909,0.62,1
103910,0.32,1
103911,0.59,1
103912,0.65,1
103913,0.59,1
103914,0.87,1
103915,0.83,1
103916,0.75,1
103917,0.09,0
103918,0.69,1
103919,0.85,1
103920,0.88,1
103921,0.71,1
103922,0.66,1
103923,0.43,1
103924,0.89,1
103925,0.19,0
103926,0.91,1
103927,0.92,1
103928,0.57,1
103929,0.69,1
103930,0.66,1
103931,0.83,1
103932,0.73,1
103933,0.88,1
103934,0.58,1
103935,0.84,1
103936,0.4,1
103937,0.44,1
103938,0.34,1
103939,0.29,1
103940,0.26,1
103941,0.69,1
103942,0.88,1
103943,0.92,1
103944,0.63,1
103945,0.38,1
103946,0.79,1
103947,0.7,1
103948,0.77,1
103949,0.53,1
103950,0.32,1
103951,0.61,1
103952,0.7,1
103953,0.92,1
103954,0.73,1
103955,0.69,1
103956,0.8,1
103957,0.65,1
103958,0.92,1
103959,0.68,1
103960,0.5,1
103961,0.62,1
103962,0.49,1
103963,0.87,1
103964,0.34,1
103965,0.86,1
103966,0.96,1
103967,0.71,1
103968,0.44,1
103969,0.5,1
103970,0.91,1
103971,0.67,1
103972,0.42,1
103973,0.66,1
103974,0.67,1
103975,0.59,1
103976,0.35,1
103977,0.14,0
103978,0.55,1
103979,0.68,1
103980,0.7,1
103981,0.55,1
103982,0.35,1
103983,0.13,0
103984,0.74,1
103985,0.27,1
103986,0.95,1
103987,0.41,1
103988,0.69,1
103989,0.64,1
103990,0.83,1
103991,0.38,1
103992,0.78,1
103993,0.86,1
103994,1.0,1
103995,0.77,1
103996,0.92,1
103997,0.79,1
103998,0.76,1
103999,0.59,1
104000,0.66,1
104001,0.98,1
104002,0.89,1
104003,0.94,1
104004,0.86,1
104005,0.39,1
104006,0.87,1
104007,0.78,1
104008,0.75,1
104009,0.64,1
104010,0.86,1
104011,0.65,1
104012,0.76,1
104013,0.75,1
104014,0.73,1
104015,0.99,1
104016,0.96,1
104017,0.7,1
104018,0.97,1
104019,0.53,1
104020,0.93,1
104021,0.82,1
104022,0.59,1
104023,0.6,1
104024,0.55,1
104025,0.09,0
104026,0.99,1
104027,0.16,0
104028,0.69,1
104029,0.94,1
104030,0.75,1
104031,0.96,1
104032,0.61,1
104033,0.5,1
104034,0.83,1
104035,0.79,1
104036,0.4,1
104037,0.89,1
104038,0.53,1
104039,0.25,0
104040,0.48,1
104041,0.5,1
104042,0.24,0
104043,0.6,1
104044,0.26,1
104045,0.69,1
104046,0.28,1
104047,0.47,1
104048,0.44,1
104049,0.88,1
104050,0.95,1
104051,0.96,1
104052,0.7,1
104053,0.89,1
104054,0.82,1
104055,0.63,1
104056,0.95,1
104057,0.92,1
104058,0.36,1
104059,0.48,1
104060,0.85,1
104061,0.74,1
104062,0.91,1
104063,0.59,1
104064,0.42,1
104065,0.25,0
104066,0.92,1
104067,0.29,1
104068,0.29,1
104069,0.76,1
104070,0.4,1
104071,0.54,1
104072,0.23,0
104073,0.8,1
104074,0.46,1
104075,0.73,1
104076,0.86,1
104077,0.75,1
104078,0.74,1
104079,0.83,1
104080,0.65,1
104081,0.76,1
104082,0.65,1
104083,0.86,1
104084,0.32,1
104085,0.51,1
104086,0.64,1
104087,0.5,1
104088,0.59,1
104089,1.0,1
104090,0.4,1
104091,0.75,1
104092,0.81,1
104093,0.39,1
104094,0.62,1
104095,0.95,1
104096,0.55,1
104097,0.38,1
104098,0.71,1
104099,0.68,1
104100,0.84,1
104101,0.67,1
104102,0.71,1
104103,0.8,1
104104,0.71,1
104105,0.56,1
104106,0.78,1
104107,0.88,1
104108,0.81,1
104109,0.6,1
104110,0.81,1
104111,0.54,1
104112,0.85,1
104113,0.51,1
104114,0.4,1
104115,0.88,1
104116,0.68,1
104117,0.12,0
104118,0.22,0
104119,0.97,1
104120,0.72,1
104121,0.87,1
104122,0.69,1
104123,0.66,1
104124,0.92,1
104125,0.96,1
104126,0.4,1
104127,0.96,1
104128,0.17,0
104129,0.43,1
104130,0.26,1
104131,0.79,1
104132,0.96,1
104133,0.62,1
104134,0.66,1
104135,0.75,1
104136,0.82,1
104137,0.39,1
104138,0.95,1
104139,0.39,1
104140,0.59,1
104141,0.89,1
104142,0.84,1
104143,0.38,1
104144,0.45,1
104145,0.87,1
104146,0.71,1
104147,0.29,1
104148,0.38,1
104149,0.81,1
104150,0.38,1
104151,0.75,1
104152,0.64,1
104153,0.84,1
104154,0.55,1
104155,0.98,1
104156,0.77,1
104157,0.84,1
104158,0.94,1
104159,0.44,1
104160,0.55,1
104161,0.96,1
104162,0.89,1
104163,0.6,1
104164,0.55,1
104165,0.81,1
104166,0.53,1
104167,0.3,1
104168,0.32,1
104169,0.87,1
104170,0.86,1
104171,0.79,1
104172,0.45,1
104173,0.78,1
104174,0.97,1
104175,0.54,1
104176,0.53,1
104177,0.81,1
104178,0.67,1
104179,0.75,1
104180,0.51,1
104181,0.6,1
104182,0.96,1
104183,0.81,1
104184,0.66,1
104185,0.51,1
104186,0.86,1
104187,0.89,1
104188,0.58,1
104189,0.84,1
104190,0.58,1
104191,0.76,1
104192,0.58,1
104193,1.0,1
104194,0.62,1
104195,0.59,1
104196,0.65,1
104197,0.46,1
104198,0.97,1
104199,0.58,1
104200,0.3,1
104201,0.34,1
104202,0.3,1
104203,0.88,1
104204,0.84,1
104205,0.62,1
104206,0.77,1
104207,0.62,1
104208,0.52,1
104209,0.9,1
104210,0.74,1
104211,0.94,1
104212,0.95,1
104213,0.83,1
104214,0.69,1
104215,0.53,1
104216,0.91,1
104217,0.57,1
104218,0.9,1
104219,0.36,1
104220,0.16,0
104221,0.28,1
104222,0.94,1
104223,0.71,1
104224,0.91,1
104225,0.76,1
104226,0.48,1
104227,0.97,1
104228,0.62,1
104229,0.83,1
104230,0.35,1
104231,0.97,1
104232,0.52,1
104233,0.66,1
104234,0.41,1
104235,0.34,1
104236,0.6,1
104237,0.41,1
104238,0.31,1
104239,0.72,1
104240,0.8,1
104241,0.49,1
104242,0.9,1
104243,0.39,1
104244,0.71,1
104245,0.88,1
104246,0.5,1
104247,0.59,1
104248,0.57,1
104249,0.52,1
104250,0.54,1
104251,0.2,0
104252,0.93,1
104253,0.34,1
104254,0.59,1
104255,0.3,1
104256,0.83,1
104257,0.67,1
104258,0.9,1
104259,0.9,1
104260,0.45,1
104261,0.56,1
104262,0.92,1
104263,0.66,1
104264,0.76,1
104265,0.77,1
104266,0.73,1
104267,0.46,1
104268,0.51,1
104269,0.99,1
104270,0.68,1
104271,0.58,1
104272,0.24,0
104273,0.71,1
104274,0.32,1
104275,0.97,1
104276,0.77,1
104277,0.54,1
104278,0.6,1
104279,0.7,1
104280,0.84,1
104281,0.85,1
104282,0.77,1
104283,0.65,1
104284,0.37,1
104285,0.15,0
104286,0.44,1
104287,0.62,1
104288,0.58,1
104289,0.86,1
104290,0.47,1
104291,0.89,1
104292,0.89,1
104293,0.57,1
104294,0.67,1
104295,0.7,1
104296,0.42,1
104297,0.6,1
104298,0.67,1
104299,0.74,1
104300,0.35,1
104301,0.51,1
104302,0.46,1
104303,0.34,1
104304,0.59,1
104305,0.93,1
104306,0.61,1
104307,0.6,1
104308,0.35,1
104309,0.69,1
104310,0.83,1
104311,0.95,1
104312,0.69,1
104313,0.65,1
104314,0.65,1
104315,0.78,1
104316,0.89,1
104317,0.25,0
104318,0.42,1
104319,0.71,1
104320,0.77,1
104321,0.39,1
104322,0.62,1
104323,0.98,1
104324,0.88,1
104325,0.85,1
104326,0.44,1
104327,0.73,1
104328,0.77,1
104329,0.31,1
104330,0.67,1
104331,0.83,1
104332,0.18,0
104333,0.85,1
104334,0.94,1
104335,0.3,1
104336,0.78,1
104337,0.89,1
104338,0.71,1
104339,0.61,1
104340,0.75,1
104341,0.72,1
104342,0.48,1
104343,0.86,1
104344,0.58,1
104345,0.2,0
104346,0.88,1
104347,0.29,1
104348,0.74,1
104349,0.41,1
104350,0.76,1
104351,0.69,1
104352,0.93,1
104353,0.71,1
104354,0.21,0
104355,0.81,1
104356,0.77,1
104357,0.27,1
104358,0.34,1
104359,0.59,1
104360,0.62,1
104361,0.54,1
104362,0.95,1
104363,0.93,1
104364,0.26,1
104365,0.72,1
104366,0.97,1
104367,0.76,1
104368,0.86,1
104369,0.52,1
104370,0.84,1
104371,0.78,1
104372,0.81,1
104373,0.16,0
104374,0.8,1
104375,0.99,1
104376,0.54,1
104377,0.67,1
104378,0.32,1
104379,0.8,1
104380,0.68,1
104381,0.59,1
104382,0.79,1
104383,0.9,1
104384,0.35,1
104385,0.41,1
104386,0.93,1
104387,0.41,1
104388,0.54,1
104389,0.8,1
104390,0.83,1
104391,0.67,1
104392,0.66,1
104393,0.53,1
104394,0.58,1
104395,0.74,1
104396,0.41,1
104397,0.57,1
104398,0.66,1
104399,0.27,1
104400,0.37,1
104401,0.91,1
104402,0.81,1
104403,0.63,1
104404,0.84,1
104405,0.39,1
104406,0.65,1
104407,0.85,1
104408,0.41,1
104409,0.11,0
104410,0.42,1
104411,0.73,1
104412,0.56,1
104413,0.77,1
104414,0.58,1
104415,0.37,1
104416,0.6,1
104417,0.3,1
104418,0.96,1
104419,0.54,1
104420,0.71,1
104421,0.49,1
104422,0.86,1
104423,0.72,1
104424,0.79,1
104425,0.76,1
104426,0.69,1
104427,0.52,1
104428,0.78,1
104429,0.59,1
104430,0.87,1
104431,0.77,1
104432,0.64,1
104433,0.97,1
104434,0.89,1
104435,0.93,1
104436,0.93,1
104437,0.5,1
104438,0.9,1
104439,0.96,1
104440,0.51,1
104441,0.59,1
104442,0.86,1
104443,0.93,1
104444,0.79,1
104445,0.77,1
104446,0.9,1
104447,0.9,1
104448,0.68,1
104449,0.52,1
104450,0.65,1
104451,0.76,1
104452,0.87,1
104453,0.55,1
104454,0.98,1
104455,0.38,1
104456,0.48,1
104457,0.92,1
104458,0.49,1
104459,0.64,1
104460,0.51,1
104461,0.85,1
104462,0.4,1
104463,0.75,1
104464,0.98,1
104465,0.24,0
104466,0.63,1
104467,0.34,1
104468,0.56,1
104469,0.31,1
104470,0.52,1
104471,0.88,1
104472,0.51,1
104473,0.68,1
104474,0.78,1
104475,0.4,1
104476,0.71,1
104477,0.66,1
104478,0.76,1
104479,0.43,1
104480,0.71,1
104481,0.37,1
104482,0.93,1
104483,0.77,1
104484,0.41,1
104485,0.96,1
104486,0.87,1
104487,0.75,1
104488,0.9,1
104489,0.33,1
104490,0.78,1
104491,0.7,1
104492,0.76,1
104493,0.6,1
104494,0.97,1
104495,0.86,1
104496,0.81,1
104497,1.0,1
104498,0.81,1
104499,0.83,1
104500,0.98,1
104501,0.33,1
104502,0.38,1
104503,0.34,1
104504,0.74,1
104505,0.67,1
104506,0.57,1
104507,0.46,1
104508,0.88,1
104509,0.71,1
104510,0.64,1
104511,0.81,1
104512,0.85,1
104513,0.89,1
104514,0.77,1
104515,0.33,1
104516,0.59,1
104517,0.66,1
104518,0.45,1
104519,0.93,1
104520,0.7,1
104521,0.74,1
104522,0.22,0
104523,0.44,1
104524,0.8,1
104525,0.76,1
104526,0.92,1
104527,0.59,1
104528,0.84,1
104529,0.46,1
104530,0.4,1
104531,0.18,0
104532,0.79,1
104533,0.73,1
104534,0.7,1
104535,0.93,1
104536,0.62,1
104537,0.83,1
104538,0.99,1
104539,0.7,1
104540,0.75,1
104541,0.93,1
104542,0.51,1
104543,0.57,1
104544,0.58,1
104545,0.56,1
104546,0.78,1
104547,0.53,1
104548,0.75,1
104549,0.94,1
104550,0.76,1
104551,0.74,1
104552,0.33,1
104553,0.76,1
104554,0.78,1
104555,0.91,1
104556,0.81,1
104557,0.73,1
104558,0.24,0
104559,0.56,1
104560,0.79,1
104561,0.28,1
104562,0.99,1
104563,0.25,0
104564,0.9,1
104565,0.88,1
104566,0.88,1
104567,0.88,1
104568,0.86,1
104569,0.43,1
104570,0.67,1
104571,0.73,1
104572,0.97,1
104573,0.51,1
104574,0.37,1
104575,0.71,1
104576,0.97,1
104577,0.2,0
104578,0.84,1
104579,0.98,1
104580,0.35,1
104581,0.56,1
104582,0.84,1
104583,0.47,1
104584,0.47,1
104585,0.76,1
104586,0.93,1
104587,0.72,1
104588,0.79,1
104589,0.9,1
104590,0.43,1
104591,0.71,1
104592,0.8,1
104593,0.65,1
104594,0.94,1
104595,0.75,1
104596,0.9,1
104597,0.79,1
104598,0.39,1
104599,0.47,1
104600,0.85,1
104601,0.73,1
104602,0.89,1
104603,0.74,1
104604,0.71,1
104605,0.15,0
104606,0.94,1
104607,0.43,1
104608,0.92,1
104609,0.86,1
104610,0.87,1
104611,0.29,1
104612,0.97,1
104613,0.77,1
104614,0.92,1
104615,0.51,1
104616,0.68,1
104617,0.85,1
104618,0.35,1
104619,0.6,1
104620,0.37,1
104621,0.42,1
104622,0.68,1
104623,0.66,1
104624,0.81,1
104625,0.27,1
104626,0.59,1
104627,0.53,1
104628,0.91,1
104629,0.44,1
104630,0.66,1
104631,0.57,1
104632,0.55,1
104633,0.24,0
104634,0.94,1
104635,0.81,1
104636,0.58,1
104637,0.67,1
104638,0.65,1
104639,0.62,1
104640,0.37,1
104641,0.64,1
104642,0.36,1
104643,0.84,1
104644,0.32,1
104645,0.63,1
104646,0.41,1
104647,0.64,1
104648,0.86,1
104649,0.95,1
104650,0.75,1
104651,0.75,1
104652,0.78,1
104653,0.88,1
104654,0.45,1
104655,0.83,1
104656,0.66,1
104657,0.73,1
104658,0.54,1
104659,0.62,1
104660,0.99,1
